"","Gene","kTotal"
"LOC409648","LOC409648",20.7232460466297
"LOC409649","LOC409649",27.7441311466938
"LOC409650","LOC409650",47.2504330169082
"LOC409653","LOC409653",54.3729494369948
"LOC409655","LOC409655",99.392508994467
"LOC409658","LOC409658",60.9222841802437
"LOC409659","LOC409659",147.791593042643
"LOC409662","LOC409662",28.1300068765666
"LOC409663","LOC409663",2.00793368648888
"LOC409664","LOC409664",203.077734961847
"LOC409665","LOC409665",79.8264484467662
"LOC409666","LOC409666",68.857384608358
"LOC409667","LOC409667",54.5752479983419
"LOC409668","LOC409668",375.679363372998
"LOC409669","LOC409669",32.5866771961971
"LOC409670","LOC409670",144.161080545562
"LOC409671","LOC409671",84.6291921355851
"LOC409672","LOC409672",168.993036603088
"LOC409673","LOC409673",96.8832884608304
"LOC409674","LOC409674",64.3463309521761
"LOC409675","LOC409675",37.9543172621502
"LOC409676","LOC409676",27.0905667551478
"LOC409678","LOC409678",52.8218830895515
"LOC409680","LOC409680",21.5985497602334
"LOC409681","LOC409681",301.603286288074
"LOC409682","LOC409682",28.0987219602318
"LOC409686","LOC409686",49.4041272583118
"LOC409688","LOC409688",129.786615111908
"LOC409689","LOC409689",43.7065653068914
"LOC409690","LOC409690",63.3876403170397
"LOC409691","LOC409691",91.1782477589067
"LOC409692","LOC409692",8.21399300327961
"LOC409693","LOC409693",13.0161801226552
"LOC409695","LOC409695",95.7356871076411
"LOC409696","LOC409696",74.2125791031294
"LOC409697","LOC409697",14.879806569781
"LOC409698","LOC409698",8.1310375938473
"LOC409699","LOC409699",15.4942052232431
"LOC409701","LOC409701",4.71280468556099
"LOC409702","LOC409702",90.2634828647627
"LOC409703","LOC409703",42.5602357352382
"LOC409704","LOC409704",196.817612753405
"LOC409706","LOC409706",43.478371806859
"LOC409707","LOC409707",4.14874379349624
"LOC409708","LOC409708",30.7298593046712
"LOC409709","LOC409709",12.2901785186948
"LOC409711","LOC409711",32.644208890044
"LOC409712","LOC409712",3.6442791673775
"LOC409713","LOC409713",33.7651004385702
"LOC409714","LOC409714",28.2923916342334
"LOC409715","LOC409715",59.3330395784637
"LOC409717","LOC409717",248.554573552498
"LOC409718","LOC409718",132.876523718216
"LOC409721","LOC409721",159.506749112624
"LOC409722","LOC409722",58.8972673166843
"LOC409723","LOC409723",7.39129478387758
"LOC409724","LOC409724",36.9201863427614
"LOC409725","LOC409725",91.6220927509052
"LOC409726","LOC409726",27.7248636121077
"LOC409727","LOC409727",122.105332421018
"LOC409728","LOC409728",154.049709694115
"LOC409729","LOC409729",253.522342123492
"LOC409733","LOC409733",147.318492564284
"LOC409734","LOC409734",188.215833426712
"LOC409735","LOC409735",110.335666683312
"LOC409736","LOC409736",4.37622747707156
"LOC409739","LOC409739",15.0109066764026
"LOC409740","LOC409740",4.68786248306514
"LOC409741","LOC409741",148.765055423943
"LOC409743","LOC409743",62.3787030222827
"LOC409748","LOC409748",55.3685462062528
"LOC409749","LOC409749",32.1066689275705
"LOC409751","LOC409751",244.803297458018
"LOC409752","LOC409752",23.8809264835802
"LOC409753","LOC409753",99.0695212138907
"LOC409755","LOC409755",9.28701224316464
"LOC409756","LOC409756",18.9203573883032
"LOC409757","LOC409757",66.3708680303147
"LOC409759","LOC409759",18.4623019479611
"LOC409762","LOC409762",21.1874099772093
"LOC409764","LOC409764",96.1737734282453
"LOC409765","LOC409765",56.9015473765828
"LOC409766","LOC409766",28.7885892854564
"LOC409767","LOC409767",177.534840016921
"LOC409768","LOC409768",17.7900099078361
"LOC409769","LOC409769",5.93343062018897
"LOC409770","LOC409770",251.70901467167
"LOC409771","LOC409771",91.3992433699252
"LOC409773","LOC409773",55.9651689057887
"LOC409774","LOC409774",86.323975686127
"LOC409776","LOC409776",41.0908411392047
"LOC409777","LOC409777",223.877813939022
"LOC409778","LOC409778",32.7856437160204
"LOC409780","LOC409780",105.480216078547
"LOC409781","LOC409781",6.5974469287887
"LOC409782","LOC409782",39.885417288718
"LOC409783","LOC409783",71.5033481621594
"LOC409784","LOC409784",34.180615541544
"LOC409786","LOC409786",13.2943754544824
"LOC409787","LOC409787",22.7109286026484
"LOC409788","LOC409788",289.388199007923
"LOC409789","LOC409789",25.3985426401751
"LOC409790","LOC409790",26.0169533452296
"LOC409791","LOC409791",43.3879841315094
"LOC409792","LOC409792",45.8389753191184
"LOC409793","LOC409793",82.9364879180567
"LOC409794","LOC409794",278.46786505117
"LOC409795","LOC409795",126.718840525868
"LOC409796","LOC409796",45.1503270594067
"LOC409799","LOC409799",45.4866087131115
"LOC409800","LOC409800",11.0943105725564
"LOC409801","LOC409801",92.1375061172615
"LOC409802","LOC409802",102.301500430508
"LOC409804","LOC409804",78.5402749664211
"LOC409805","LOC409805",75.9769870294254
"LOC409806","LOC409806",220.513435186077
"LOC409807","LOC409807",114.37086922703
"LOC409809","LOC409809",170.761854277151
"LOC409810","LOC409810",14.7904103154791
"LOC409814","LOC409814",7.83079592998891
"LOC409816","LOC409816",69.0470833177682
"LOC409818","LOC409818",7.14774602088
"LOC409819","LOC409819",22.1476157129116
"LOC409820","LOC409820",358.864382829431
"LOC409821","LOC409821",38.3076494584189
"LOC409822","LOC409822",25.6317693651073
"LOC409825","LOC409825",88.045448638869
"LOC409826","LOC409826",24.8675131940193
"LOC409827","LOC409827",29.3067993486603
"LOC409829","LOC409829",10.7652489590324
"LOC409831","LOC409831",146.08818603325
"LOC409832","LOC409832",158.561491362202
"LOC409833","LOC409833",67.9529564218541
"LOC409835","LOC409835",350.920273147227
"LOC409836","LOC409836",214.751275487866
"LOC409838","LOC409838",315.185188155531
"LOC409839","LOC409839",85.1636800931248
"LOC409841","LOC409841",42.0598461032138
"LOC409842","LOC409842",193.399040525158
"LOC409843","LOC409843",31.0276440267266
"LOC409845","LOC409845",6.98068244251187
"LOC409846","LOC409846",98.1302430592533
"LOC409847","LOC409847",192.588530578827
"LOC409849","LOC409849",27.9220052515031
"LOC409851","LOC409851",45.4343531441983
"LOC409852","LOC409852",41.580658282729
"LOC409854","LOC409854",55.428666965274
"LOC409856","LOC409856",11.0265954806922
"LOC409857","LOC409857",68.7820821316108
"LOC409859","LOC409859",367.192371726233
"LOC409860","LOC409860",34.4168154266132
"LOC409861","LOC409861",7.33201998695047
"LOC409862","LOC409862",130.842853281175
"LOC409863","LOC409863",1.72585526156097
"LOC409865","LOC409865",26.1404950177538
"LOC409866","LOC409866",166.64624455247
"LOC409867","LOC409867",47.4095284526539
"LOC409868","LOC409868",20.961263942111
"LOC409869","LOC409869",41.6645465139898
"LOC409870","LOC409870",28.1791316282677
"LOC409871","LOC409871",17.504808151512
"LOC409872","LOC409872",44.1280505058068
"LOC409876","LOC409876",74.9224713152466
"LOC409877","LOC409877",99.2182243093148
"LOC409880","LOC409880",62.0624322176075
"LOC409881","LOC409881",29.9702712732727
"LOC409882","LOC409882",18.6965507756747
"LOC409883","LOC409883",99.0778009406185
"LOC409884","LOC409884",61.3918772647922
"LOC409886","LOC409886",63.5003921352895
"LOC409887","LOC409887",170.817256481728
"LOC409888","LOC409888",84.4514473076306
"LOC409890","LOC409890",110.43395290597
"LOC409891","LOC409891",124.973274955277
"LOC409892","LOC409892",56.526439890232
"LOC409893","LOC409893",170.984068598776
"LOC409894","LOC409894",48.6600524773317
"LOC409897","LOC409897",40.9671296988427
"LOC409898","LOC409898",40.3690394378913
"LOC409899","LOC409899",8.04550592282104
"LOC409900","LOC409900",184.987681146203
"LOC409902","LOC409902",156.046122849813
"LOC409903","LOC409903",42.1633732690667
"LOC409904","LOC409904",57.3914074986746
"LOC409905","LOC409905",4.55983181294714
"LOC409906","LOC409906",134.471384331521
"LOC409908","LOC409908",44.6775634604447
"LOC409909","LOC409909",37.6851375739209
"LOC409910","LOC409910",23.9788840416152
"LOC409911","LOC409911",112.175116822121
"LOC409912","LOC409912",41.6374911712144
"LOC409913","LOC409913",15.1276233766767
"LOC409915","LOC409915",275.659003780225
"LOC409918","LOC409918",91.4615028407456
"LOC409919","LOC409919",47.7489502693781
"LOC409920","LOC409920",158.344085428906
"LOC409921","LOC409921",37.0099328779039
"LOC409922","LOC409922",10.0722014593725
"LOC409923","LOC409923",2.95867368298298
"LOC409924","LOC409924",14.2125949749454
"LOC409925","LOC409925",127.838358891812
"LOC409926","LOC409926",30.9374771181831
"LOC409927","LOC409927",93.0156103424829
"LOC409928","LOC409928",175.863496161902
"LOC409930","LOC409930",64.4377948509608
"LOC409931","LOC409931",20.444780788403
"LOC409932","LOC409932",18.3774414192238
"LOC409933","LOC409933",33.1578106877782
"LOC409934","LOC409934",10.053796376902
"LOC409936","LOC409936",111.166641572961
"LOC409937","LOC409937",47.2781736587053
"LOC409941","LOC409941",77.7447901257267
"LOC409942","LOC409942",13.6831100742581
"LOC409945","LOC409945",57.5725382707165
"LOC409946","LOC409946",20.712929867669
"LOC409949","LOC409949",59.1547616971262
"LOC409950","LOC409950",23.5519469682385
"LOC409951","LOC409951",67.7332586748343
"LOC409952","LOC409952",105.711276835228
"LOC409953","LOC409953",110.809343201759
"LOC409954","LOC409954",92.9692928600858
"LOC409955","LOC409955",37.0694541188013
"LOC409956","LOC409956",67.1349793638604
"LOC409957","LOC409957",56.9466806663384
"LOC409959","LOC409959",138.201629321653
"LOC409961","LOC409961",212.688068953987
"LOC409962","LOC409962",33.9086147751875
"LOC409963","LOC409963",63.0235323070177
"LOC409965","LOC409965",93.6401364678325
"LOC409966","LOC409966",2.50404162207256
"LOC409968","LOC409968",63.1713052554982
"LOC409969","LOC409969",106.116465775854
"LOC409970","LOC409970",18.6761050848706
"LOC409972","LOC409972",7.10543173700575
"LOC409976","LOC409976",49.7326599325243
"LOC409977","LOC409977",163.424083875747
"LOC409978","LOC409978",66.1974669349215
"LOC409979","LOC409979",203.967336846114
"LOC409981","LOC409981",32.2959141372445
"LOC409983","LOC409983",298.724740972938
"LOC409984","LOC409984",114.401072999614
"LOC409985","LOC409985",152.135753800695
"LOC409986","LOC409986",18.6078848554875
"LOC409990","LOC409990",49.2984544512413
"LOC409991","LOC409991",131.021250770098
"LOC409992","LOC409992",39.3025627530416
"LOC409993","LOC409993",242.31179560024
"LOC409994","LOC409994",160.027789489844
"LOC409995","LOC409995",160.70706356193
"LOC409999","LOC409999",4.99078349227704
"LOC410000","LOC410000",141.412661415853
"LOC410001","LOC410001",60.3208788900035
"LOC410003","LOC410003",303.132510606237
"LOC410004","LOC410004",9.09583932146954
"LOC410005","LOC410005",2.4915203346462
"LOC410006","LOC410006",25.7863728430307
"LOC410007","LOC410007",19.6212305389319
"LOC410009","LOC410009",48.4441221391111
"LOC410012","LOC410012",76.6841688006194
"LOC410013","LOC410013",14.6442520467112
"LOC410015","LOC410015",307.301124186079
"LOC410017","LOC410017",176.78692662801
"LOC410018","LOC410018",33.1835063251602
"LOC410019","LOC410019",45.1356060690704
"LOC410021","LOC410021",23.0847542164468
"LOC410022","LOC410022",61.6354534782448
"LOC410023","LOC410023",10.5380086768655
"LOC410024","LOC410024",77.3030721395699
"LOC410026","LOC410026",121.774944802843
"LOC410027","LOC410027",67.3615820597465
"LOC410030","LOC410030",105.341477705055
"LOC410031","LOC410031",156.887122593843
"LOC410033","LOC410033",139.461238178834
"LOC410034","LOC410034",30.5225384158628
"LOC410035","LOC410035",11.7687101872883
"LOC410037","LOC410037",66.383376028929
"LOC410038","LOC410038",25.5035083387221
"LOC410039","LOC410039",15.225677287095
"LOC410040","LOC410040",120.668744462673
"LOC410041","LOC410041",55.9443806138422
"LOC410042","LOC410042",26.8878367170662
"LOC410043","LOC410043",2.92813275845543
"LOC410044","LOC410044",84.2277973689106
"LOC410045","LOC410045",270.785818386112
"LOC410050","LOC410050",112.922399693717
"LOC410054","LOC410054",264.947456520061
"LOC410055","LOC410055",184.305686961304
"LOC410056","LOC410056",226.801487671937
"LOC410057","LOC410057",37.688441642417
"LOC410058","LOC410058",53.8464350347827
"LOC410059","LOC410059",34.8772873051683
"LOC410060","LOC410060",33.7581328661917
"LOC410061","LOC410061",70.5867324019644
"LOC410062","LOC410062",78.9408273273976
"LOC410063","LOC410063",48.4520977583752
"LOC410067","LOC410067",22.5376776402931
"LOC410069","LOC410069",41.9053727928511
"LOC410070","LOC410070",104.562230902075
"LOC410071","LOC410071",17.4132811717769
"LOC410072","LOC410072",151.416239826515
"LOC410073","LOC410073",231.645184623544
"LOC410075","LOC410075",13.3425381487691
"LOC410076","LOC410076",51.6156054852534
"LOC410078","LOC410078",58.101940121054
"LOC410079","LOC410079",221.827040026878
"LOC410080","LOC410080",22.1046782573887
"LOC410083","LOC410083",62.9119922201838
"LOC410084","LOC410084",21.3849553939148
"LOC410085","LOC410085",98.8782493728661
"LOC410087","LOC410087",26.4099427930827
"LOC410091","LOC410091",70.4197723304619
"LOC410092","LOC410092",15.4509048791894
"LOC410093","LOC410093",322.595439927354
"LOC410094","LOC410094",55.9878274237883
"LOC410095","LOC410095",122.987742506896
"LOC410096","LOC410096",17.5612342501631
"LOC410097","LOC410097",294.807835126898
"LOC410098","LOC410098",48.9723712639512
"LOC410099","LOC410099",216.987781443363
"LOC410100","LOC410100",188.321139270331
"LOC410101","LOC410101",36.7103464725973
"LOC410102","LOC410102",144.481467480115
"LOC410103","LOC410103",41.8211164955366
"LOC410105","LOC410105",15.5939662155847
"LOC410106","LOC410106",152.938511420112
"LOC410107","LOC410107",64.8854890306296
"LOC410108","LOC410108",116.884494179828
"LOC410109","LOC410109",244.26266837335
"LOC410114","LOC410114",15.1966062140312
"LOC410115","LOC410115",64.9172072728415
"LOC410116","LOC410116",11.4497126258788
"LOC410117","LOC410117",32.5347942112961
"LOC410118","LOC410118",15.2788857301613
"LOC410119","LOC410119",167.530255001487
"LOC410120","LOC410120",21.986504613307
"LOC410121","LOC410121",3.35540404726414
"LOC410122","LOC410122",57.8763330227991
"LOC410127","LOC410127",71.1107623365229
"LOC410128","LOC410128",4.35356991813851
"LOC410129","LOC410129",162.251362573999
"LOC410130","LOC410130",30.6701653381673
"LOC410132","LOC410132",73.0383257236924
"LOC410133","LOC410133",19.3754396206808
"LOC410134","LOC410134",56.1920175630288
"LOC410135","LOC410135",37.5035522776893
"LOC410136","LOC410136",314.499128951174
"LOC410140","LOC410140",19.2888908111149
"LOC410142","LOC410142",35.3029196786227
"LOC410144","LOC410144",249.769863003012
"LOC410148","LOC410148",122.783291874933
"LOC410149","LOC410149",40.16159182519
"LOC410151","LOC410151",80.3512998835633
"LOC410154","LOC410154",9.30248800415894
"LOC410155","LOC410155",4.51681212287755
"LOC410157","LOC410157",71.3126778697427
"LOC410158","LOC410158",58.5719377345005
"LOC410159","LOC410159",151.183003355889
"LOC410161","LOC410161",86.0135552758896
"LOC410162","LOC410162",30.0961742003023
"LOC410165","LOC410165",46.5202256557496
"LOC410166","LOC410166",84.4558762358639
"LOC410167","LOC410167",100.858441182358
"LOC410169","LOC410169",21.9282298678341
"LOC410170","LOC410170",75.8205783021506
"LOC410171","LOC410171",94.2446312546905
"LOC410172","LOC410172",28.215830080007
"LOC410174","LOC410174",75.0814214900766
"LOC410175","LOC410175",19.5590723195888
"LOC410177","LOC410177",37.2509357930119
"LOC410178","LOC410178",214.761284390061
"LOC410179","LOC410179",82.6627941480975
"LOC410183","LOC410183",44.9573656027135
"LOC410184","LOC410184",142.913018600622
"LOC410187","LOC410187",53.1455236656249
"LOC410188","LOC410188",109.119482483063
"LOC410189","LOC410189",32.3582111520895
"LOC410190","LOC410190",64.5743606656665
"LOC410191","LOC410191",66.8724629822008
"LOC410194","LOC410194",33.301643696103
"LOC410195","LOC410195",134.230937400325
"LOC410198","LOC410198",142.483997706858
"LOC410200","LOC410200",130.590627845371
"LOC410201","LOC410201",49.0258394338663
"LOC410202","LOC410202",234.717475415115
"LOC410203","LOC410203",9.64033281208229
"LOC410204","LOC410204",56.9571167859232
"LOC410205","LOC410205",21.3538966044406
"LOC410206","LOC410206",37.8426532878945
"LOC410207","LOC410207",7.36974590622577
"LOC410208","LOC410208",76.8186355596486
"LOC410211","LOC410211",44.4652565156624
"LOC410216","LOC410216",111.671005330158
"LOC410217","LOC410217",176.292791969231
"LOC410218","LOC410218",17.1541687244546
"LOC410219","LOC410219",225.161169193187
"LOC410222","LOC410222",71.5762011088741
"LOC410223","LOC410223",17.488071657435
"LOC410225","LOC410225",23.0892150153981
"LOC410226","LOC410226",15.9870772512865
"LOC410227","LOC410227",8.19014578057234
"LOC410228","LOC410228",69.1334836089519
"LOC410229","LOC410229",22.301755102017
"LOC410231","LOC410231",5.11761280386284
"LOC410233","LOC410233",23.1514774789054
"LOC410234","LOC410234",35.899202266356
"LOC410235","LOC410235",7.27151125056255
"LOC410236","LOC410236",33.4315534789098
"LOC410237","LOC410237",20.3190439719081
"LOC410238","LOC410238",106.381608171119
"LOC410239","LOC410239",142.800369457737
"LOC410241","LOC410241",28.4455215043867
"LOC410244","LOC410244",102.449132095042
"LOC410245","LOC410245",42.5837080851211
"LOC410246","LOC410246",3.08256892488781
"LOC410247","LOC410247",6.07383592593124
"LOC410253","LOC410253",71.2896059381617
"LOC410254","LOC410254",10.4566741284314
"LOC410255","LOC410255",16.0376140983505
"LOC410256","LOC410256",45.4964876389529
"LOC410257","LOC410257",193.15604648788
"LOC410258","LOC410258",95.2250257268449
"LOC410259","LOC410259",15.3144473523319
"LOC410261","LOC410261",16.6886756163657
"LOC410262","LOC410262",184.444900931805
"LOC410263","LOC410263",33.716514697966
"LOC410264","LOC410264",120.158294130478
